Order_ID,Order_Date,Ship_Date,Region,City,Customer_Segment,Sales_Channel,Product_ID,Quantity,Discount,Sales,Shipping_Cost
ORD-100251,2025-12-03,2025-12-09,North,Manchester,Home Office,Retail Store,P-003,4,0,640.98,13.7
ORD-100252,2024-12-28,2025-01-02,East,Norwich,Home Office,Retail Store,P-009,1,0,179.55,3.45
ORD-100253,2025-12-29,2025-12-31,East,Cambridge,Corporate,B2B Sales,P-011,14,0,304.69,10.8
ORD-100254,2024-04-25,2024-04-28,West,Cardiff,Corporate,Retail Store,P-005,3,0.05,151.05,4.95
ORD-100255,2025-08-06,2025-08-09,East,Peterborough,Small Business,Online,P-013,13,0,159.1,10.35
ORD-100256,2025-05-27,2025-06-02,North,Manchester,Home Office,B2B Sales,P-011,7,0.1,90.74,4.59
ORD-100257,2025-10-23,2025-10-24,West,Birmingham,Corporate,Retail Store,P-004,3,0.15,305.84,6.84
ORD-100258,2024-05-06,2024-05-12,West,Cardiff,Home Office,Retail Store,P-004,3,0,347.25,6.84
ORD-100259,2024-03-04,2024-03-07,West,Liverpool,Home Office,B2B Sales,P-003,4,0.05,384.91,13.7
ORD-100260,2024-05-22,2024-05-26,East,Peterborough,Corporate,B2B Sales,P-008,1,0,205.39,3.45
ORD-100261,2024-08-23,2024-08-26,South,London,Corporate,B2B Sales,P-009,3,0,352.7,8.25
ORD-100262,2025-01-22,2025-01-24,West,Birmingham,Home Office,B2B Sales,P-010,14,0,74.81,6.48
ORD-100263,2025-09-07,2025-09-13,West,Cardiff,Small Business,Online,P-003,4,0,507.75,8.22
ORD-100264,2025-03-04,2025-03-07,North,Manchester,Home Office,Retail Store,P-007,1,0.25,38.09,5.75
ORD-100265,2025-11-28,2025-12-02,West,Liverpool,Corporate,B2B Sales,P-002,1,0.1,248.18,6.8
ORD-100266,2025-11-11,2025-11-14,West,Cardiff,Home Office,Online,P-005,1,0,65.93,5.75
ORD-100267,2025-05-16,2025-05-18,South,Bristol,Corporate,Retail Store,P-012,6,0.15,44.91,7.2
ORD-100268,2025-01-24,2025-01-28,West,Birmingham,Corporate,Retail Store,P-006,2,0.1,174.33,7
ORD-100269,2024-03-11,2024-03-15,North,Leeds,Small Business,Retail Store,P-008,4,0.25,516.13,9.5
ORD-100270,2025-11-30,2025-12-06,West,Liverpool,Small Business,B2B Sales,P-009,3,0.25,390.74,4.95
ORD-100271,2024-10-26,2024-10-27,South,Bristol,Home Office,B2B Sales,P-006,1,0,123.53,5.75
ORD-100272,2025-11-25,2025-12-01,South,Bristol,Home Office,Retail Store,P-001,1,0.2,312.44,4.08
ORD-100273,2025-06-05,2025-06-10,West,Birmingham,Small Business,Retail Store,P-004,4,0,451.72,8.22
ORD-100274,2025-02-05,2025-02-08,North,Newcastle,Home Office,Retail Store,P-007,3,0,144.92,8.25
ORD-100275,2025-09-23,2025-09-29,North,Manchester,Small Business,Retail Store,P-006,2,0.2,186.26,7
ORD-100276,2024-07-31,2024-08-01,South,Bristol,Small Business,B2B Sales,P-003,3,0,295.58,6.84
ORD-100277,2025-04-02,2025-04-04,North,Newcastle,Small Business,B2B Sales,P-003,4,0.05,427.15,13.7
ORD-100278,2025-01-06,2025-01-11,North,Newcastle,Corporate,Retail Store,P-004,1,0,92.61,4.08
ORD-100279,2025-09-16,2025-09-19,West,Liverpool,Corporate,Online,P-005,1,0.05,50.22,3.45
ORD-100280,2025-12-11,2025-12-13,East,Norwich,Home Office,Retail Store,P-003,1,0,153.72,4.08
ORD-100281,2025-04-18,2025-04-23,West,Birmingham,Home Office,B2B Sales,P-003,1,0,109.51,4.08
ORD-100282,2024-03-20,2024-03-25,East,Peterborough,Small Business,B2B Sales,P-012,14,0,107.62,6.48
ORD-100283,2024-04-30,2024-05-03,West,Liverpool,Small Business,Online,P-003,2,0.15,195.12,5.46
ORD-100284,2025-09-27,2025-09-30,North,Leeds,Small Business,Online,P-004,2,0,228.54,5.46
ORD-100285,2025-08-07,2025-08-11,North,Leeds,Small Business,B2B Sales,P-011,6,0.2,65.49,4.32
ORD-100286,2025-05-02,2025-05-08,North,Manchester,Small Business,B2B Sales,P-014,11,0,322.87,5.67
ORD-100287,2024-04-04,2024-04-05,North,Manchester,Small Business,Online,P-013,6,0.2,59.01,7.2
ORD-100288,2025-05-05,2025-05-07,South,Brighton,Corporate,B2B Sales,P-012,5,0,40.35,4.05
ORD-100289,2024-06-03,2024-06-08,West,Cardiff,Home Office,B2B Sales,P-007,4,0,248.09,5.7
ORD-100290,2024-05-28,2024-06-01,East,Peterborough,Small Business,Online,P-013,13,0,169.94,6.21
ORD-100291,2024-11-14,2024-11-15,West,Liverpool,Small Business,B2B Sales,P-003,2,0.05,281.49,5.46
ORD-100292,2024-02-28,2024-03-04,South,Bristol,Corporate,Retail Store,P-014,13,0.15,269.49,6.21
ORD-100293,2024-03-07,2024-03-12,West,Birmingham,Home Office,Retail Store,P-007,1,0.1,50.23,5.75
ORD-100294,2024-03-03,2024-03-05,South,Brighton,Small Business,Retail Store,P-001,3,0.1,725.92,6.84
ORD-100295,2024-08-10,2024-08-15,North,Leeds,Small Business,Online,P-009,4,0,465.66,5.7
ORD-100296,2025-03-01,2025-03-06,West,Birmingham,Corporate,Online,P-014,6,0.15,129.54,4.32
ORD-100297,2025-12-28,2025-12-29,East,Peterborough,Small Business,Online,P-002,2,0,575.03,5.46
ORD-100298,2024-07-20,2024-07-22,East,Cambridge,Small Business,Online,P-005,2,0.25,69.83,7
ORD-100299,2024-02-21,2024-02-25,North,Newcastle,Home Office,Retail Store,P-007,3,0,149.64,4.95
ORD-100300,2024-10-17,2024-10-22,North,Newcastle,Home Office,Retail Store,P-011,9,0,162.92,5.13
ORD-100301,2024-04-04,2024-04-09,North,Leeds,Small Business,Retail Store,P-008,3,0,561.95,8.25
ORD-100302,2025-09-23,2025-09-24,West,Cardiff,Corporate,Online,P-014,12,0.25,270.29,9.9
ORD-100303,2024-12-06,2024-12-11,South,Bristol,Home Office,B2B Sales,P-010,14,0,119.52,10.8
ORD-100304,2025-03-08,2025-03-10,South,Brighton,Corporate,B2B Sales,P-012,6,0.1,43.52,7.2
ORD-100305,2024-08-15,2024-08-19,East,Peterborough,Small Business,Retail Store,P-013,7,0,81.02,4.59
ORD-100306,2025-12-02,2025-12-08,South,Brighton,Home Office,B2B Sales,P-013,3,0.05,48.87,5.85
ORD-100307,2025-07-13,2025-07-17,West,Birmingham,Corporate,Retail Store,P-011,5,0.15,55.8,4.05
ORD-100308,2025-10-11,2025-10-16,North,Leeds,Corporate,Online,P-001,4,0.2,1057.79,13.7
ORD-100309,2025-09-11,2025-09-14,South,Bristol,Home Office,B2B Sales,P-005,1,0.2,46.81,5.75
ORD-100310,2024-01-01,2024-01-05,South,Brighton,Small Business,Online,P-004,2,0.1,164.59,5.46
ORD-100311,2024-02-12,2024-02-14,South,Brighton,Home Office,B2B Sales,P-006,4,0,385.29,5.7
ORD-100312,2025-03-13,2025-03-16,North,Newcastle,Small Business,Online,P-005,5,0,244.48,6.45
ORD-100313,2024-08-24,2024-08-26,South,London,Small Business,B2B Sales,P-007,1,0,55.82,3.45
ORD-100314,2025-01-23,2025-01-29,East,Norwich,Home Office,Retail Store,P-015,3,0.1,14.04,5.85
ORD-100315,2024-10-17,2024-10-23,North,Newcastle,Corporate,Retail Store,P-015,23,0,167.36,8.91
ORD-100316,2025-05-17,2025-05-19,North,Leeds,Small Business,B2B Sales,P-013,10,0,120.18,5.4
ORD-100317,2025-06-08,2025-06-10,East,Peterborough,Corporate,Online,P-002,1,0,225.17,6.8
ORD-100318,2024-08-18,2024-08-23,West,Liverpool,Home Office,Retail Store,P-013,8,0.1,78.46,4.86
ORD-100319,2024-12-26,2024-12-28,West,Liverpool,Corporate,Online,P-002,1,0,278.35,6.8
ORD-100320,2025-01-03,2025-01-04,West,Birmingham,Home Office,B2B Sales,P-004,4,0.05,343.43,8.22
ORD-100321,2024-12-01,2024-12-06,North,Newcastle,Small Business,Retail Store,P-012,9,0.1,101.54,5.13
ORD-100322,2024-01-10,2024-01-11,West,Birmingham,Small Business,B2B Sales,P-001,2,0,483.53,9.1
ORD-100323,2024-02-22,2024-02-25,North,Newcastle,Corporate,Online,P-004,2,0.2,150.33,9.1
ORD-100324,2024-10-21,2024-10-23,East,Peterborough,Home Office,B2B Sales,P-008,1,0,232.68,3.45
ORD-100325,2025-05-19,2025-05-22,West,Liverpool,Small Business,B2B Sales,P-004,7,0,759.06,12.36
ORD-100326,2025-12-17,2025-12-22,North,Manchester,Corporate,B2B Sales,P-015,10,0,82.5,5.4
ORD-100327,2025-02-24,2025-02-26,West,Cardiff,Small Business,Retail Store,P-009,2,0.05,213.89,4.2
ORD-100328,2024-06-11,2024-06-14,South,Brighton,Small Business,Online,P-013,14,0,175.66,6.48
ORD-100329,2024-02-12,2024-02-16,East,Norwich,Small Business,B2B Sales,P-015,13,0,69.73,6.21
ORD-100330,2025-11-19,2025-11-24,East,Norwich,Small Business,Online,P-014,13,0,508.52,6.21
ORD-100331,2024-06-26,2024-06-29,West,Birmingham,Corporate,Retail Store,P-012,7,0,63.13,4.59
ORD-100332,2024-05-08,2024-05-10,North,Manchester,Small Business,B2B Sales,P-012,16,0,134.8,7.02
ORD-100333,2024-05-08,2024-05-10,North,Leeds,Small Business,Online,P-006,2,0,216.3,4.2
ORD-100334,2024-05-12,2024-05-14,East,Peterborough,Corporate,Online,P-005,3,0,156.84,4.95
ORD-100335,2024-10-13,2024-10-15,East,Norwich,Home Office,Retail Store,P-010,12,0,83.83,9.9
ORD-100336,2024-12-25,2024-12-29,East,Norwich,Home Office,Online,P-015,9,0.2,63.21,5.13
ORD-100337,2025-10-31,2025-11-06,East,Peterborough,Home Office,Retail Store,P-013,10,0.25,103.24,5.4
ORD-100338,2025-01-24,2025-01-28,South,Bristol,Small Business,B2B Sales,P-014,4,0,97.44,6.3
ORD-100339,2024-05-14,2024-05-16,West,Birmingham,Home Office,Retail Store,P-001,4,0,1208.68,13.7
ORD-100340,2025-07-12,2025-07-15,South,Bristol,Home Office,Retail Store,P-002,1,0,186.1,6.8
ORD-100341,2024-01-17,2024-01-18,North,Newcastle,Small Business,Retail Store,P-004,2,0,186.58,9.1
ORD-100342,2025-06-11,2025-06-15,West,Cardiff,Corporate,B2B Sales,P-014,23,0,629.21,8.91
ORD-100343,2025-06-30,2025-07-06,North,Leeds,Home Office,B2B Sales,P-015,9,0,58.14,8.55
ORD-100344,2024-12-13,2024-12-15,West,Cardiff,Small Business,Retail Store,P-008,2,0.05,525.35,4.2
ORD-100345,2024-03-09,2024-03-12,South,London,Small Business,B2B Sales,P-009,3,0,369.02,4.95
ORD-100346,2024-06-15,2024-06-17,South,London,Home Office,B2B Sales,P-008,2,0,389.45,7
ORD-100347,2024-08-13,2024-08-14,East,Norwich,Corporate,Retail Store,P-008,2,0.1,340.68,7
ORD-100348,2024-03-01,2024-03-04,West,Cardiff,Small Business,B2B Sales,P-012,9,0.2,56.96,8.55
ORD-100349,2025-10-20,2025-10-23,North,Leeds,Small Business,Online,P-011,7,0.2,94.98,4.59
ORD-100350,2025-11-01,2025-11-03,North,Manchester,Corporate,Retail Store,P-010,14,0,118.58,6.48
ORD-100351,2025-07-17,2025-07-22,East,Peterborough,Corporate,Retail Store,P-009,3,0,336.74,8.25
ORD-100352,2025-07-04,2025-07-08,East,Norwich,Home Office,B2B Sales,P-008,1,0.2,136.39,5.75
ORD-100353,2024-07-26,2024-07-28,West,Cardiff,Small Business,B2B Sales,P-010,4,0.05,21.31,3.78
ORD-100354,2024-08-06,2024-08-10,East,Peterborough,Home Office,Online,P-009,4,0,482.68,9.5
ORD-100355,2025-12-19,2025-12-20,South,London,Corporate,Online,P-003,2,0,337.23,9.1
ORD-100356,2024-09-02,2024-09-05,South,Brighton,Corporate,B2B Sales,P-015,22,0,140.7,14.4
ORD-100357,2024-08-29,2024-08-31,North,Manchester,Home Office,Online,P-006,3,0,335.22,4.95
ORD-100358,2025-10-10,2025-10-14,East,Cambridge,Corporate,Online,P-001,1,0.05,318.71,4.08
ORD-100359,2025-07-07,2025-07-12,West,Cardiff,Small Business,Retail Store,P-002,5,0,928.11,16
ORD-100360,2025-03-17,2025-03-22,East,Norwich,Small Business,Retail Store,P-005,5,0,232.95,10.75
ORD-100361,2024-04-15,2024-04-16,North,Manchester,Corporate,Online,P-014,10,0,281.18,5.4
ORD-100362,2025-08-07,2025-08-13,East,Cambridge,Home Office,Retail Store,P-008,1,0,176.31,5.75
ORD-100363,2024-05-18,2024-05-22,North,Leeds,Corporate,Retail Store,P-007,2,0.2,92.3,4.2
ORD-100364,2025-11-12,2025-11-13,East,Peterborough,Corporate,B2B Sales,P-015,9,0,78.33,8.55
ORD-100365,2024-11-17,2024-11-21,North,Manchester,Corporate,Online,P-014,14,0,543.75,10.8
ORD-100366,2024-12-10,2024-12-16,East,Peterborough,Corporate,Online,P-015,13,0.05,109.43,10.35
ORD-100367,2024-08-19,2024-08-23,East,Cambridge,Home Office,B2B Sales,P-011,5,0,73.46,4.05
ORD-100368,2025-02-23,2025-02-26,East,Cambridge,Corporate,Retail Store,P-004,1,0,94.95,6.8
ORD-100369,2024-12-22,2024-12-25,North,Newcastle,Small Business,B2B Sales,P-003,4,0.15,553.44,8.22
ORD-100370,2024-06-29,2024-06-30,North,Newcastle,Home Office,B2B Sales,P-010,7,0,44.26,4.59
ORD-100371,2024-06-24,2024-06-30,West,Cardiff,Home Office,B2B Sales,P-005,2,0.1,95.38,4.2
ORD-100372,2025-04-07,2025-04-13,South,Bristol,Small Business,Online,P-013,6,0.05,70.04,4.32
ORD-100373,2024-03-08,2024-03-10,North,Leeds,Home Office,B2B Sales,P-008,4,0,712.4,9.5
ORD-100374,2025-03-28,2025-04-01,North,Newcastle,Home Office,Retail Store,P-007,1,0.25,39.04,3.45
ORD-100375,2025-12-18,2025-12-19,East,Norwich,Corporate,Retail Store,P-004,2,0,306.13,5.46
ORD-100376,2025-11-20,2025-11-21,North,Newcastle,Corporate,Online,P-009,2,0,349.68,7
ORD-100377,2024-05-11,2024-05-13,West,Cardiff,Corporate,Retail Store,P-011,5,0.1,63.92,6.75
ORD-100378,2025-08-16,2025-08-20,East,Norwich,Home Office,B2B Sales,P-013,18,0.2,162.94,12.6
ORD-100379,2024-08-12,2024-08-14,North,Leeds,Small Business,Retail Store,P-007,1,0,55.06,5.75
ORD-100380,2024-05-18,2024-05-21,South,London,Corporate,Online,P-006,4,0.05,451.84,5.7
ORD-100381,2024-03-29,2024-04-01,East,Peterborough,Small Business,Retail Store,P-001,4,0.05,974.53,13.7
ORD-100382,2025-09-05,2025-09-07,West,Birmingham,Corporate,B2B Sales,P-001,7,0.1,1909.41,12.36
ORD-100383,2024-08-16,2024-08-21,West,Birmingham,Small Business,Online,P-013,12,0,145.08,9.9
ORD-100384,2025-01-20,2025-01-22,East,Norwich,Corporate,B2B Sales,P-012,4,0.2,24.11,6.3
ORD-100385,2024-08-27,2024-08-30,North,Leeds,Corporate,Retail Store,P-014,9,0,237.8,8.55
ORD-100386,2025-05-15,2025-05-16,West,Birmingham,Home Office,B2B Sales,P-015,5,0.15,26.97,4.05
ORD-100387,2024-03-10,2024-03-16,West,Liverpool,Corporate,Retail Store,P-011,4,0,53.36,6.3
ORD-100388,2025-06-12,2025-06-18,West,Liverpool,Small Business,Retail Store,P-008,3,0,565.91,4.95
ORD-100389,2025-05-17,2025-05-18,West,Liverpool,Corporate,B2B Sales,P-009,3,0,377.09,4.95
ORD-100390,2025-09-27,2025-09-29,North,Newcastle,Corporate,B2B Sales,P-007,4,0.15,211.28,5.7
ORD-100391,2025-02-03,2025-02-07,East,Cambridge,Corporate,B2B Sales,P-001,2,0.2,389.97,5.46
ORD-100392,2024-11-09,2024-11-13,East,Norwich,Small Business,Online,P-003,3,0.1,409.05,11.4
ORD-100393,2024-12-07,2024-12-08,East,Peterborough,Small Business,B2B Sales,P-009,2,0.05,354.66,7
ORD-100394,2025-04-30,2025-05-04,West,Liverpool,Small Business,Retail Store,P-012,14,0,110.46,6.48
ORD-100395,2025-03-13,2025-03-15,South,Bristol,Home Office,Online,P-011,14,0,202.59,10.8
ORD-100396,2025-11-05,2025-11-06,East,Peterborough,Home Office,Online,P-007,5,0.1,327.32,10.75
ORD-100397,2024-06-23,2024-06-29,North,Leeds,Small Business,Retail Store,P-011,3,0,44.96,5.85
ORD-100398,2024-07-08,2024-07-14,South,London,Corporate,Online,P-006,4,0,434.92,9.5
ORD-100399,2025-04-23,2025-04-29,South,London,Small Business,B2B Sales,P-002,2,0,414.82,9.1
ORD-100400,2024-11-09,2024-11-12,East,Cambridge,Corporate,Online,P-012,8,0,85.37,4.86
ORD-100401,2024-12-07,2024-12-12,West,Liverpool,Small Business,Online,P-014,5,0,202.62,6.75
ORD-100402,2025-03-23,2025-03-24,North,Leeds,Small Business,Retail Store,P-006,2,0.05,201.46,4.2
ORD-100403,2024-03-08,2024-03-11,West,Liverpool,Small Business,B2B Sales,P-001,2,0,563.47,5.46
ORD-100404,2025-12-17,2025-12-19,South,Brighton,Home Office,Online,P-003,2,0.15,259.26,9.1
ORD-100405,2025-03-26,2025-03-28,East,Norwich,Small Business,Online,P-015,8,0.1,39.7,4.86
ORD-100406,2024-01-03,2024-01-04,West,Birmingham,Small Business,B2B Sales,P-013,9,0.2,75.82,5.13
ORD-100407,2025-01-22,2025-01-23,North,Newcastle,Home Office,Retail Store,P-001,4,0.15,885.09,13.7
ORD-100408,2024-11-29,2024-12-03,South,London,Small Business,Retail Store,P-002,2,0.1,473.43,5.46
ORD-100409,2024-05-25,2024-05-27,South,Brighton,Corporate,B2B Sales,P-012,11,0.15,75.39,9.45
ORD-100410,2025-01-16,2025-01-21,South,London,Small Business,Retail Store,P-001,3,0.25,561.84,6.84
ORD-100411,2025-06-05,2025-06-06,West,Liverpool,Corporate,B2B Sales,P-015,8,0.1,45.12,8.1
ORD-100412,2025-10-14,2025-10-16,South,London,Corporate,Retail Store,P-001,3,0.15,893.86,6.84
ORD-100413,2024-07-08,2024-07-10,South,London,Small Business,B2B Sales,P-010,5,0.15,23.71,6.75
ORD-100414,2025-07-07,2025-07-10,West,Cardiff,Home Office,Retail Store,P-003,1,0,98.22,4.08
ORD-100415,2025-04-20,2025-04-25,East,Cambridge,Home Office,Retail Store,P-014,7,0,183.52,4.59
ORD-100416,2024-07-13,2024-07-18,North,Newcastle,Small Business,B2B Sales,P-014,10,0,262.38,5.4
ORD-100417,2025-10-06,2025-10-10,North,Manchester,Small Business,Retail Store,P-003,1,0.25,93.46,6.8
ORD-100418,2024-09-22,2024-09-27,South,Bristol,Home Office,Retail Store,P-009,2,0.15,217.06,4.2
ORD-100419,2025-11-13,2025-11-15,South,Brighton,Home Office,Retail Store,P-010,11,0.25,64.95,9.45
ORD-100420,2025-03-04,2025-03-08,South,London,Small Business,Online,P-005,3,0.05,134.54,4.95
ORD-100421,2025-03-20,2025-03-21,South,Brighton,Home Office,B2B Sales,P-015,10,0,54.75,5.4
ORD-100422,2025-11-22,2025-11-26,South,London,Corporate,Online,P-002,7,0.2,1608.68,20.6
ORD-100423,2025-12-03,2025-12-08,East,Cambridge,Corporate,Retail Store,P-003,4,0.1,549.57,8.22
ORD-100424,2024-02-22,2024-02-28,West,Liverpool,Corporate,Retail Store,P-011,4,0,52.16,6.3
ORD-100425,2024-07-11,2024-07-14,West,Liverpool,Home Office,Retail Store,P-010,12,0,66.38,5.94
ORD-100426,2025-08-05,2025-08-10,East,Norwich,Small Business,Retail Store,P-014,13,0.05,336.75,6.21
ORD-100427,2025-07-26,2025-07-28,North,Leeds,Small Business,Retail Store,P-009,5,0,583.96,6.45
ORD-100428,2024-07-16,2024-07-19,East,Norwich,Corporate,Online,P-015,7,0.05,36.55,7.65
ORD-100429,2025-07-03,2025-07-07,East,Norwich,Small Business,B2B Sales,P-010,9,0.1,43.78,8.55
ORD-100430,2025-12-11,2025-12-15,East,Cambridge,Small Business,B2B Sales,P-015,12,0.25,83.36,5.94
ORD-100431,2025-03-20,2025-03-25,East,Norwich,Home Office,Online,P-003,7,0,761.25,12.36
ORD-100432,2024-07-30,2024-08-03,North,Newcastle,Home Office,Retail Store,P-005,5,0.15,191.73,10.75
ORD-100433,2024-11-20,2024-11-23,West,Liverpool,Small Business,Retail Store,P-010,11,0.15,78.77,5.67
ORD-100434,2025-04-20,2025-04-25,East,Peterborough,Home Office,Retail Store,P-010,14,0.1,71.71,6.48
ORD-100435,2024-09-13,2024-09-19,North,Manchester,Corporate,Retail Store,P-015,4,0.25,20.89,3.78
ORD-100436,2024-11-02,2024-11-04,West,Liverpool,Small Business,Retail Store,P-006,2,0,293.54,7
ORD-100437,2024-11-18,2024-11-21,West,Cardiff,Home Office,Online,P-007,4,0.2,247.14,9.5
ORD-100438,2025-02-18,2025-02-24,East,Peterborough,Home Office,B2B Sales,P-013,20,0,219.79,13.5
ORD-100439,2024-12-11,2024-12-16,South,Bristol,Corporate,Online,P-004,3,0.15,376.6,6.84
ORD-100440,2025-02-17,2025-02-18,North,Leeds,Corporate,Online,P-010,9,0,51.19,8.55
ORD-100441,2025-03-29,2025-03-30,East,Peterborough,Home Office,Online,P-005,2,0,99.08,7
ORD-100442,2024-12-22,2024-12-27,East,Norwich,Small Business,B2B Sales,P-015,11,0.2,75.9,5.67
ORD-100443,2024-02-08,2024-02-11,South,Bristol,Home Office,Online,P-002,3,0.1,522.69,6.84
ORD-100444,2024-10-02,2024-10-03,North,Manchester,Small Business,Retail Store,P-003,1,0.25,100.55,4.08
ORD-100445,2025-04-12,2025-04-14,North,Newcastle,Home Office,Retail Store,P-004,3,0,298.91,6.84
ORD-100446,2025-01-20,2025-01-24,South,Brighton,Home Office,Retail Store,P-007,2,0,101.18,4.2
ORD-100447,2025-09-21,2025-09-23,East,Peterborough,Small Business,Retail Store,P-001,4,0,1272.5,8.22
ORD-100448,2025-11-23,2025-11-28,North,Newcastle,Home Office,Online,P-004,1,0,142.04,4.08
ORD-100449,2025-04-29,2025-05-02,East,Peterborough,Corporate,B2B Sales,P-011,10,0.15,127.54,5.4
ORD-100450,2024-11-12,2024-11-17,West,Liverpool,Home Office,B2B Sales,P-001,1,0,383.02,4.08
ORD-100451,2024-06-03,2024-06-09,West,Birmingham,Home Office,B2B Sales,P-001,2,0,594.11,9.1
ORD-100452,2024-03-07,2024-03-13,East,Peterborough,Corporate,B2B Sales,P-002,1,0,181.72,4.08
ORD-100453,2025-08-06,2025-08-07,North,Leeds,Corporate,Online,P-008,4,0,736.28,5.7
ORD-100454,2024-04-08,2024-04-13,South,Bristol,Small Business,B2B Sales,P-005,2,0.15,88.45,4.2
ORD-100455,2025-01-03,2025-01-05,East,Cambridge,Small Business,B2B Sales,P-003,3,0,294.38,11.4
ORD-100456,2025-09-26,2025-10-01,North,Leeds,Home Office,Retail Store,P-006,3,0.15,317.63,8.25
ORD-100457,2025-08-10,2025-08-15,North,Leeds,Home Office,Online,P-004,1,0,107.22,4.08
ORD-100458,2025-01-10,2025-01-11,South,London,Home Office,B2B Sales,P-009,1,0.1,102.21,3.45
ORD-100459,2025-06-15,2025-06-17,West,Liverpool,Home Office,B2B Sales,P-012,6,0.15,46.17,7.2
ORD-100460,2025-03-03,2025-03-04,West,Birmingham,Corporate,B2B Sales,P-012,8,0,63.55,4.86
ORD-100461,2025-08-12,2025-08-18,North,Leeds,Home Office,Online,P-008,4,0.1,659.25,9.5
ORD-100462,2024-12-02,2024-12-03,South,Brighton,Corporate,Online,P-012,6,0,74.55,4.32
ORD-100463,2025-10-28,2025-11-03,North,Newcastle,Small Business,Online,P-014,8,0.05,233.34,4.86
ORD-100464,2025-12-28,2025-12-30,South,Bristol,Home Office,B2B Sales,P-002,1,0,303.65,6.8
ORD-100465,2025-08-02,2025-08-07,North,Newcastle,Small Business,Retail Store,P-012,9,0.15,58.71,8.55
ORD-100466,2025-04-23,2025-04-24,East,Cambridge,Small Business,B2B Sales,P-013,10,0.15,101.01,5.4
ORD-100467,2024-06-08,2024-06-11,North,Manchester,Home Office,Retail Store,P-001,2,0,571.87,5.46
ORD-100468,2024-04-20,2024-04-24,North,Manchester,Small Business,Retail Store,P-014,5,0,143.22,4.05
ORD-100469,2025-10-11,2025-10-12,West,Birmingham,Home Office,Online,P-006,1,0.25,101.58,5.75
ORD-100470,2025-10-07,2025-10-13,South,London,Home Office,Online,P-012,4,0,38.87,6.3
ORD-100471,2025-06-11,2025-06-17,West,Birmingham,Small Business,B2B Sales,P-011,4,0,58.91,3.78
ORD-100472,2025-04-13,2025-04-17,West,Cardiff,Corporate,Retail Store,P-015,3,0.2,14.68,5.85
ORD-100473,2024-08-08,2024-08-13,West,Liverpool,Small Business,Online,P-007,2,0,102.52,7
ORD-100474,2025-08-23,2025-08-28,South,Brighton,Home Office,Retail Store,P-013,9,0,104.37,5.13
ORD-100475,2024-07-16,2024-07-21,North,Newcastle,Home Office,B2B Sales,P-013,13,0.2,110.79,6.21
ORD-100476,2025-01-12,2025-01-15,West,Cardiff,Corporate,Online,P-012,7,0,53.66,4.59
ORD-100477,2024-03-20,2024-03-25,West,Liverpool,Corporate,Online,P-009,4,0.2,377.16,9.5
ORD-100478,2024-09-02,2024-09-04,West,Cardiff,Small Business,B2B Sales,P-004,3,0,335.71,6.84
ORD-100479,2024-01-23,2024-01-28,North,Newcastle,Corporate,Retail Store,P-004,4,0,401.53,8.22
ORD-100480,2024-07-09,2024-07-11,South,Bristol,Small Business,Online,P-007,1,0.2,40.92,3.45
ORD-100481,2024-03-11,2024-03-16,West,Cardiff,Small Business,B2B Sales,P-008,3,0,535.75,4.95
ORD-100482,2025-05-24,2025-05-30,West,Cardiff,Corporate,Online,P-009,1,0,133.06,5.75
ORD-100483,2025-01-30,2025-02-01,North,Newcastle,Corporate,Online,P-014,11,0.25,196.8,9.45
ORD-100484,2025-04-23,2025-04-27,East,Cambridge,Home Office,Retail Store,P-004,4,0.1,358.88,13.7
